step,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11,torque_12,torque_13,torque_14,torque_15,torque_16,torque_17,torque_18
120,3.0192032,15.892647,-90.24931,-70.956635,40.0,-6.3602824,-6.4564667,29.214996,17.442871,4.6441956,14.504852,40.0,-23.94075,-18.0,7.551117,5.052002,-40.0,-5.3780136,2.2217407
121,-8.278843,-68.12269,19.191765,18.996307,40.0,34.02494,25.752655,-13.702942,1.1981201,-3.2805176,-13.277561,31.071064,-40.0,9.864371,6.791687,22.621092,-0.10144043,-18.0,0.78448486
122,0.54771805,6.8335114,3.4969864,0.6077881,-7.566101,-5.910509,-5.804141,4.4630737,7.4542236,7.9090576,6.8578663,-13.759463,22.358261,-0.07237816,18.0,-17.18452,28.038181,-18.0,-18.0
123,1.6919298,28.5536,-10.044029,-11.521912,3.8639832,-16.401619,-22.272003,0.26705933,12.514893,3.258728,12.086021,-3.7302437,-3.1507874,-3.776967,-5.408844,-12.244514,7.563778,-18.0,-3.2297974
124,4.168022,-14.244354,17.054604,-6.357666,4.8740845,5.219078,7.194618,-27.520569,12.868042,8.163879,-41.25702,-37.410828,-11.213402,-2.1507483,-18.0,8.006033,-15.409134,5.2752304,-13.828217
125,0.07939148,-0.05921173,-32.952026,-20.60736,-6.542267,-2.875389,3.7133512,22.037048,34.275757,34.096436,-3.7559242,-3.642086,-32.73419,-4.6912174,-0.10757446,-9.586952,-2.7006073,18.0,-9.979004
126,2.5391846,-10.529312,-28.356682,-16.89746,-40.0,8.68364,-0.7371826,38.509033,31.200073,-16.27655,20.530075,12.232211,40.0,18.0,0.31549072,6.219673,20.011963,1.6364412,18.0
127,-3.500288,4.745964,-31.39299,-25.077026,-2.0684204,7.615036,-1.8564758,5.448181,25.373413,-26.538635,6.00618,26.587162,34.942104,-0.40920258,11.406342,17.727058,-7.26091,-0.9630451,18.0
128,-3.4085846,-9.492264,-22.468903,-18.585571,-3.9389343,1.7064037,6.4394073,29.545486,26.41388,7.682678,-0.42804337,-5.1547356,-8.783532,-2.9958801,-1.4416809,9.236252,13.736542,1.3335724,18.0
129,-11.738205,-1.7025261,-4.6753654,-15.986328,7.264282,-9.284386,-13.206955,-16.966888,12.472778,-5.1329956,5.8348923,-14.010059,-1.6948557,-1.5481644,-1.9253845,-32.024235,14.381798,18.0,-13.057129
130,82.48454,-79.320656,-97.82259,116.197266,1.3252258,-30.09555,-7.3806305,190.08266,-155.9508,16.329468,47.122097,-9.614304,40.0,-18.0,-18.0,-7.683752,-10.857006,18.0,-18.0
131,7.357971,40.075478,-7.1727276,-3.3657227,-13.956451,-16.89,-133.56523,0.0019302368,-192.32355,-40.0,43.67491,17.390205,-1.7667999,18.0,2.0941162,-40.0,-15.4828415,18.0,-3.7424316
132,3.1404,32.03947,23.610977,-16.149536,-40.0,1.1609457,-140.7345,-162.17,-295.5351,24.26535,-15.446159,3.2696533,14.451931,0.55428696,18.0,0.8964062,0.7373123,-18.0,1.2239685
133,5.292877,39.113976,48.761444,-1.3015137,1.4550781,14.8661995,-121.00359,-200.0,-300.0,-11.191711,-32.54338,-40.0,-1.8010483,2.348484,-9.494415,38.82963,5.4809647,-2.210205,18.0
134,-11.039863,42.3226,31.572693,15.010254,-12.989288,36.250828,-115.0637,-116.20148,-214.83179,40.0,-16.06983,-12.180645,-40.0,1.2377396,-18.0,-20.276306,-9.54216,-4.6106567,3.9172363
135,-2.0579338,-10.665118,-19.619263,-3.305542,-40.0,8.85041,-2.7469368,25.696495,-36.53839,11.761414,1.3444653,-2.9293518,-0.51993656,3.0037918,-18.0,-6.006386,-11.938263,-1.0418663,-18.0
136,-6.6018333,-24.975338,-4.1328735,-0.7208252,2.3140564,9.944595,80.95082,-13.93018,-88.39984,40.0,13.301667,4.62323,27.132,6.212906,18.0,-40.0,-40.0,-2.5674171,-18.0
137,2.7947998,-7.1207275,0.9767456,-0.64575195,-1.3355103,-4.166561,-7.289933,37.631027,22.47754,31.148987,19.49902,22.168587,14.084358,5.8054657,6.3200073,5.852844,15.956963,5.044245,5.710968
138,4.0806046,-22.370987,34.059082,1.1196289,-29.066345,-7.219223,100.385345,-31.059566,-16.60141,-37.205475,-9.53203,-18.940166,-1.1541901,0.4831543,-0.17779541,6.1608505,39.54875,-18.0,6.001831
139,18.223804,22.355984,45.730835,24.424072,40.0,13.257019,-29.733814,-40.707314,-15.759613,3.5697327,-53.26402,-13.643498,-14.190155,18.0,-18.0,40.0,-26.87764,4.3627777,10.1875
140,-1.0378647,12.283928,3.8911743,24.91626,-14.012512,8.888451,-11.551788,-1.8683052,-8.043518,10.180725,-19.626965,-2.6565018,14.955986,0.6802139,11.163635,40.0,6.5058746,6.519432,18.0
141,1.047966,-4.2115746,3.612976,18.428284,-40.0,-3.9954262,5.1741886,-27.491951,-31.770752,-4.295532,1.1518936,11.099834,-9.773903,-18.0,18.0,4.8083553,4.3446426,18.0,18.0
142,-23.648483,-26.136166,1.6450195,16.89618,7.5147095,-9.80489,26.090363,-8.312393,-26.910034,-3.052246,47.888855,3.3190231,-0.23422241,9.817642,-18.0,-40.0,40.0,18.0,18.0
143,2.7427635,20.523918,-3.4171143,25.569397,-3.6626587,-4.8202133,-18.677359,-4.113922,-26.480347,-8.334259,17.582645,40.0,-27.311638,5.0174255,5.9661865,-12.231468,40.0,8.0606,-18.0
144,-0.74973774,-16.773106,57.036163,36.831787,-18.682617,13.457745,21.981224,-73.41464,-40.33557,-1.7752075,-39.864105,-23.926437,9.232979,-18.0,-5.606018,16.978554,-22.044235,-10.069511,10.551514
145,9.452248,11.731873,10.700684,19.233398,39.733612,13.264496,-6.579544,2.9202576,-14.869141,0.59420776,-19.31705,-5.8132915,-37.77787,-18.0,-18.0,4.517234,-40.0,-18.0,-18.0
146,-4.438925,-63.44989,62.700653,-138.02692,24.814392,-42.314957,13.111304,-43.306778,-3.1141357,-40.0,-18.544651,-8.855795,40.0,18.0,4.561096,3.5679016,-16.0654,3.3677711,-8.397522
147,23.119112,94.27614,-30.457611,-280.90247,40.0,4.548868,-31.995941,-16.151245,-23.84497,20.726501,-29.002453,-22.70985,40.0,0.7447891,-4.6553955,15.813179,18.685894,18.0,-18.0
148,-14.491451,79.10351,-148.93835,-300.0,40.0,-2.6403725,-17.803284,30.165344,-18.66394,40.0,27.897406,12.335075,-38.010117,-4.6807404,18.0,-5.1387787,-12.582886,-17.479507,3.8182373
149,23.217445,83.92668,-110.625,-300.0,40.0,-8.525513,-19.106026,18.496887,-5.2128906,-6.234436,11.024357,40.0,-40.0,-18.0,8.691254,-10.31588,1.0185776,18.0,-18.0
150,8.292915,78.09161,-53.3228,-300.0,40.0,-7.3840294,-17.508186,-2.2309875,12.202637,-0.7547302,-15.232975,-15.1982,9.368317,-15.641287,-5.3736267,-4.85487,18.054806,1.1899467,0.9975586
151,-29.795212,109.643814,-108.17438,-300.0,40.0,-0.12182331,-33.126427,22.573853,21.967163,-9.525818,29.80979,4.2998962,23.829086,10.841152,1.0386353,-6.227024,-0.3380351,17.829552,6.105896
152,-5.0060606,3.938486,-80.74249,-184.68951,40.0,-3.453045,-6.948395,25.720825,8.815796,1.2423096,13.103984,-1.0241013,-8.213051,18.0,-7.021698,-14.328747,-13.849158,-14.057144,-4.4306335
153,-5.125931,104.99475,11.494995,-85.81085,40.0,-2.6834147,-35.72133,-17.543823,6.311157,1.8061523,-10.328484,-17.039734,24.509033,2.45217,-18.0,-5.831707,-37.227257,-18.0,-2.1184998
154,-15.234186,21.130978,22.178707,-10.376404,40.0,9.510281,-1.7887001,-4.1637573,13.008057,1.136383,2.9232712,17.95622,-35.4292,-13.547348,0.6382446,1.3721294,-40.0,0.8476944,1.8002319
155,-13.482407,-14.449944,-4.665283,4.329834,40.0,-4.4870224,7.9872665,18.34607,14.642578,-7.724945,5.5531826,9.306312,6.0212784,4.191883,9.763916,11.79999,18.539455,18.0,-18.0
156,1.1940117,2.9739075,-4.8750114,-4.062195,-7.1009216,-10.771996,-2.709474,5.7001343,10.468384,-27.70514,20.72773,4.9528522,40.0,18.0,18.0,-33.53442,-32.60573,18.0,-18.0
157,7.968914,28.91272,16.323906,-4.1134033,-9.126251,0.3176384,-15.490555,-13.387146,20.849121,1.9162903,-24.651875,-40.0,7.7425537,18.0,18.0,19.466892,-39.534515,18.0,10.719757
158,3.9389877,13.482328,-48.28302,-34.811584,-7.6958313,7.0562973,-14.419781,15.099121,39.858276,-36.738678,-3.026783,0.14959717,-13.276855,18.0,-7.004303,17.678719,26.57872,-4.4849167,11.260803
159,-4.1457596,-36.40299,-47.23964,-37.298096,-25.778595,9.796391,36.40113,46.96176,29.143982,8.240967,3.4095612,23.324196,-29.843254,-10.179886,18.0,3.194725,1.0927277,-9.186218,18.0
160,-1.7326736,5.067383,21.668549,-17.905151,40.0,-12.564102,-24.449522,-26.961853,10.524109,3.980011,-3.115221,7.6068993,-23.020632,-18.0,-11.207672,-4.070877,40.0,2.7372208,-8.511139
161,10.934074,-23.918697,-10.298126,-26.05957,-10.427734,14.784119,5.689621,0.3192749,20.269104,4.0265503,0.42396164,-8.235111,40.0,-18.0,-2.1896057,-10.407738,40.0,-18.0,-0.41177368
162,-6.3767853,-13.916063,-25.171478,-18.966675,-2.2921143,-1.7148018,0.8607483,23.340118,31.321716,6.5007324,6.7738075,-8.409166,10.320084,2.545517,18.0,-40.0,40.0,-18.0,18.0
163,-17.599846,70.23123,22.156418,44.848267,2.6080017,-17.694637,-151.56258,14.644318,-241.22803,7.3497314,63.534023,18.026379,39.744476,-18.0,-18.0,-12.906072,-40.0,18.0,-18.0
164,17.30396,50.54077,11.877731,-12.466919,6.3568115,-34.9476,-161.89948,-118.103546,-253.52472,40.0,-0.58513737,6.8443136,-10.897705,-18.0,-0.009674072,-4.275631,-19.434935,18.0,-18.0
165,-9.421355,14.749077,-16.0681,-10.753906,9.309082,16.590363,-98.30635,-98.29404,-300.0,-40.0,4.0271072,11.502495,25.957489,-18.0,1.5829163,-15.220783,-12.035435,9.302345,-1.7226868
166,-0.2865677,19.047829,7.9661407,16.26709,16.378448,18.855331,-67.0918,-102.443985,-300.0,40.0,-19.488544,-17.785366,-40.0,12.857216,18.0,12.97536,26.063148,-1.2043686,18.0
167,12.5583,3.6442986,20.700806,17.033691,-40.0,-19.691914,-3.5066032,-97.08832,-194.63483,-8.3203125,2.84445,-9.284622,-28.28764,1.7406464,-4.6062927,-4.0565414,4.083548,-1.1943245,18.0
168,7.005806,-19.233227,14.016815,8.709595,8.402435,-6.607916,35.285843,-19.917328,-49.38745,40.0,-13.91156,-40.0,10.041988,18.0,-14.429596,25.595778,-1.784667,-2.471098,0.113464355
169,-13.803034,1.6663818,-17.893463,6.150757,-8.847565,27.521503,-14.821076,33.629925,-58.06436,40.0,-3.1022968,-0.24482918,25.063667,0.38054276,2.1365967,-24.69131,-21.327648,18.0,-18.0
170,-16.665745,29.150642,-29.471252,-4.6081543,-37.698944,13.688839,-82.6436,38.50563,-52.47278,40.0,28.874184,19.979256,24.708023,9.353495,18.0,-17.646843,-40.0,-5.3697166,-18.0
171,12.74485,15.119019,25.32483,16.798218,2.6603394,2.3111115,-28.272026,-24.314182,-5.2232056,11.150879,-36.277927,-0.7499733,-19.329834,-18.0,18.0,40.0,-16.660172,-18.0,-18.0
172,-9.223267,23.088593,4.76062,23.490356,2.7899475,13.220867,-9.95079,-1.1780319,8.393738,-0.65719604,-7.3210955,-12.852594,20.896275,3.8493423,-9.368164,14.346716,40.0,6.2208204,12.435608
173,3.614788,-17.015617,42.05774,23.12793,15.750946,-3.955635,10.969915,-24.849022,-19.594849,-8.451477,-3.274475,-17.271004,40.0,4.426016,-18.0,-13.685364,40.0,3.1788979,-0.009216309
174,0.95503235,5.2654915,-28.823547,-0.5026245,-40.0,-12.509834,-19.073029,23.2216,-7.1365356,-7.4544067,32.154594,-3.740097,40.0,-18.0,-18.0,-11.017563,23.680859,3.0543175,18.0
175,1.6697159,-12.368362,36.552856,29.552734,8.208557,6.071373,24.547836,-52.616722,-30.551453,-40.0,-10.597214,15.422602,-14.580063,6.8722916,-18.0,15.073959,-40.0,-1.4102325,15.873138
176,9.014786,-1.9402161,15.437225,9.997498,1.1063232,2.0801954,21.439547,-12.82843,-15.617554,7.11203,-6.2732925,15.319647,-7.456314,-0.19740295,18.0,40.0,-11.204437,-4.0670624,6.602356
177,10.740927,36.592674,-5.1098633,14.0720825,-4.795349,5.770817,-19.886955,-18.343971,-27.996216,-7.304535,-27.838028,-3.7129822,-40.0,-6.6910877,18.0,40.0,4.16037,-18.0,-18.0
178,10.434564,24.763811,28.03189,31.721558,-5.521637,24.154907,-18.70977,-37.917496,-22.562744,-2.979248,-37.388634,-9.442436,-40.0,-4.3372383,-5.4167175,3.1047974,-40.0,-18.0,-18.0
179,-11.854388,-13.051975,103.79993,-106.88574,-7.938751,-3.0556831,2.9211273,-24.93489,-22.245605,16.572327,4.999956,33.609627,-18.38964,-0.20777893,-18.0,11.293213,33.687263,7.5921173,14.9062195
180,-4.903392,162.7624,24.705627,-154.065,26.679718,23.779491,-24.542469,42.31128,-50.487793,28.551056,4.7538643,-20.285172,-13.051307,18.0,-8.990051,-40.0,9.842926,-18.0,-18.0
181,-5.351658,-36.975002,-82.3465,-296.5924,36.239014,8.728546,17.145018,-0.90024567,-15.205933,-40.0,24.981419,34.681087,40.0,18.0,18.0,-0.29414558,-3.9899254,9.26918,-3.5332642
182,-8.665249,28.654991,-24.875504,-300.0,40.0,-2.6880875,-7.6719284,-16.29329,-12.616943,4.968933,-6.3456974,-28.097393,40.0,18.0,-11.988586,-12.871139,8.771656,18.0,-18.0
183,3.345909,77.46373,-143.38708,-300.0,40.0,-4.9701233,-22.887444,43.496277,0.079711914,-4.8084106,13.809723,-2.692459,40.0,18.0,-1.228302,6.0028267,-17.982342,-2.6042328,1.6017761
184,11.469696,120.68726,-61.460617,-294.7718,40.0,-12.855003,-26.618347,9.749023,3.4595947,-5.89917,0.74744415,6.6606293,4.9950714,-18.0,4.1128235,2.787651,-40.0,0.718647,18.0
185,3.31748,200.0,-57.58896,-236.63452,40.0,-6.6112995,-49.324387,14.980408,15.094971,-2.3665771,11.25185,-6.8843765,-10.341873,-18.0,-8.9592285,-26.135153,-40.0,-3.3633652,-8.542206
186,0.16274452,5.815428,-39.919518,-40.45575,40.0,-1.8823547,1.0680761,16.395233,14.311523,9.270508,-2.629734,-15.157631,-30.474953,-18.0,-18.0,-23.171032,-19.659393,18.0,-18.0
187,2.0449524,-47.150364,-16.782734,-17.532562,40.0,-2.4550781,12.93438,12.997742,1.2171631,-4.256592,-8.265172,1.5199814,-17.036545,0.80428314,18.0,-8.073803,21.41885,-0.7311816,-1.317749
188,-20.788513,-6.3727055,-33.03279,-26.822601,40.0,14.34594,7.613777,-3.9137573,2.845459,-3.3934937,8.908564,22.167503,-16.806208,2.31287,18.0,28.217506,36.14193,0.72991943,12.174469
189,7.9951367,13.492119,29.51989,14.655029,-14.089905,7.171782,-18.195358,-4.760071,4.059204,7.433014,-19.61058,-16.892365,-1.8818054,1.6485424,-7.25943,9.421288,1.3690567,-6.823677,9.255585
190,5.1867676,6.6591644,-28.025925,-22.55371,-3.2088013,1.7189445,-6.7612457,21.33783,25.707642,40.0,12.220808,0.050369263,20.53127,3.6630259,-18.0,-3.1452637,-24.704582,16.643871,1.0979004
191,3.8894768,9.37133,-7.4312134,-20.7016,0.74645996,-2.7409058,-36.996326,0.40533447,34.07495,-40.0,10.511515,13.039078,7.8987846,-16.949078,4.2767944,2.4397125,3.3267078,-14.829296,-3.8427734
192,-6.884037,-18.407295,-29.619247,-28.395264,40.0,14.318031,26.43946,29.116974,46.526123,17.017334,-3.5948334,34.7791,22.00063,18.0,18.0,11.154392,-13.035164,-0.87293243,-18.0
193,-12.854628,-15.833504,-57.753513,-26.686584,-18.548553,-7.889682,1.8167725,53.12274,37.894104,40.0,30.326683,9.162048,40.0,18.0,18.0,-24.104805,10.603468,1.7730217,-18.0
194,-12.420052,-13.202263,-18.079634,-18.730957,-5.8078003,5.501866,3.572235,-5.1989746,21.247559,-2.479004,-1.818573,19.693924,40.0,18.0,18.0,26.734566,12.632675,18.0,-18.0
195,-14.323353,13.489834,-29.047455,-21.708984,-6.764099,-18.021248,-21.096956,5.9995193,28.246704,3.7892456,26.251535,40.0,23.148758,18.0,18.0,20.138515,-23.857506,-4.281906,18.0
196,23.159348,10.36911,15.310814,17.231567,-0.29815674,8.784023,-36.766876,39.888474,-143.81073,-21.992584,17.728565,17.520893,-40.0,-18.0,-9.1901245,-12.894808,30.828003,-5.914627,18.0
197,10.88253,0.771225,0.47076988,-12.490234,4.205414,-2.8372982,-11.386261,-87.852325,-173.04529,19.657715,-22.57501,-40.0,-40.0,-18.0,-13.7690735,-34.245556,-7.699478,2.3669739,18.0
198,-14.235199,29.354753,-0.07098389,-9.306152,-0.6792908,23.947079,-121.41465,-128.50594,-277.22626,40.0,-26.442337,-40.0,-0.7250595,-18.0,-18.0,15.020582,-8.611679,1.5115118,-3.033081
199,-16.500656,54.21587,-13.2144165,-4.014282,-4.54187,40.40033,-200.0,-42.047882,-200.93085,40.0,-12.434917,-40.0,2.7760696,-18.0,-5.219574,-9.63216,0.9467392,1.3410301,-18.0
200,-3.188755,41.151722,23.466034,14.24585,4.542267,9.865162,-95.57979,-77.19911,-98.328064,40.0,2.2127,4.1481857,-21.504576,-18.0,18.0,-40.0,-29.867355,-2.264726,-18.0
201,-5.4167604,14.107697,-10.281067,3.7265625,5.64386,-5.0255632,-65.21297,-19.706528,-141.8057,40.0,37.130066,11.433113,12.605183,11.176392,-0.1515503,-19.75377,-19.834549,-1.776063,-1.9015503
202,3.0974731,-35.733917,8.401367,-3.5610352,7.0172424,4.484211,80.95159,-3.2512207,-46.732758,40.0,20.648312,-10.219303,19.458584,18.0,18.0,-40.0,40.0,4.5560627,-6.1789856
203,-3.0598679,10.842712,32.21454,11.864136,5.0143127,-0.24839592,-21.096947,-107.80688,-95.95552,40.0,-5.426524,-7.4431667,5.0513306,18.0,-18.0,-8.826263,5.477249,-11.97257,-3.9968262
204,2.546379,-45.129005,40.415833,13.031982,2.5081482,10.1520195,99.921326,-35.21199,-5.0274353,40.0,-21.574123,-40.0,-1.1248512,-1.9582443,-8.291748,40.0,40.0,-18.0,6.772339
205,5.6232376,25.630932,-1.8422852,9.811035,-0.39553833,11.444046,-35.311844,63.764008,51.589783,40.0,-8.00985,7.4394875,40.0,18.0,-18.0,40.0,40.0,10.428459,18.0
206,10.990849,28.273682,4.296509,14.012573,-10.78775,2.942195,-60.076767,17.519836,4.6516724,-21.557098,-19.150574,-0.46096802,40.0,-2.6041265,3.1707764,19.7162,4.700306,18.0,18.0
207,-5.071411,-6.260639,31.530762,30.958496,1.8066406,4.1710625,-11.616074,-62.66188,-33.772766,-40.0,-16.94059,4.3162403,-40.0,-3.9339561,1.5209961,14.5762615,-4.488678,18.0,1.2693787
208,-13.581879,-12.279251,30.76471,34.10736,-4.058502,-16.141829,50.19844,-53.664223,-32.223267,-37.960205,16.975336,16.820656,-15.785538,-18.0,6.171295,-20.448967,-21.62584,-5.6510277,-18.0
209,-10.156578,-13.275787,-6.576782,11.771912,-2.803772,-9.192045,17.017227,9.49791,-9.828552,14.392426,36.177486,3.209835,6.3430176,-0.4875641,-11.993439,-23.302906,-2.1879501,-18.0,-7.724457
210,-4.5706263,-7.4965057,29.749939,34.618042,6.832672,-14.2831955,52.273163,-47.968784,-31.93158,-2.7115479,10.984543,-2.025074,-40.0,-5.1589127,12.427032,-40.0,-40.0,-0.2695694,-3.592163
211,14.488434,20.177368,11.979645,32.905518,6.045044,12.880034,-22.103043,-12.428795,-15.654541,3.0922241,-31.627151,-7.2275963,-8.821335,-18.0,2.6399536,14.770142,7.4281006,5.339096,5.019226
212,-5.178734,-21.609741,159.79459,-202.40643,-10.2066345,-13.347794,2.3956375,-62.189636,6.8240967,38.187347,-42.914886,-40.0,12.464245,-1.879879,-18.0,40.0,40.0,-1.8342018,16.16867
213,6.4665604,122.66828,-0.49996948,-174.14667,-34.12967,-0.9321909,-23.937077,-5.521103,-29.836182,-3.3454285,8.737953,6.103756,0.7908592,18.0,-18.0,0.89430237,-2.9957504,13.158754,18.0
214,34.118176,148.83585,-127.14578,-268.66785,-40.0,14.070427,-58.170204,38.523674,-3.8747559,9.417206,-43.1102,-40.0,7.417412,-0.5138979,-18.0,40.0,-40.0,-8.048965,18.0
215,38.79969,22.116634,-51.808228,-276.4535,40.0,-16.943146,21.500492,-2.9847107,-14.906494,-7.741211,-8.117653,15.420876,35.931496,18.0,10.038849,6.2683907,-8.281158,-18.0,-9.203644
216,-29.78212,14.645363,-5.0076904,-164.4585,40.0,10.756131,-6.2503967,11.318085,-2.2050781,5.2543335,28.57523,-3.6669006,33.230286,-11.196481,-1.210907,-18.351437,15.340042,-18.0,-18.0
217,8.406197,8.451691,2.9624176,-71.57916,40.0,-14.01355,5.894459,11.570328,0.53063965,-1.7913208,8.22818,8.631325,4.528534,-2.4966927,2.1072083,0.2509246,3.900959,3.0365715,1.7886353
218,-8.0464325,149.55829,-44.53839,-104.697266,40.0,-7.163217,-37.052063,31.952972,1.1136475,3.4544373,33.320618,17.97361,-40.0,9.243211,4.0660706,-21.786068,-4.260605,4.6727104,18.0
219,3.0280457,18.09594,-47.545753,-87.49652,40.0,10.542402,0.4272194,12.425476,6.1779785,-2.1212158,-10.924834,-17.983006,-35.518173,-17.822624,-18.0,-10.87714,-40.0,2.4931993,-6.7361145
220,-3.2745543,-32.02101,-64.467636,-74.52786,40.0,3.0270844,7.264392,22.030823,13.757446,2.4039307,-6.6184845,8.409681,20.917358,6.807213,6.7406616,38.54907,-40.0,-6.44335,18.0
221,-0.096681595,30.431458,61.703125,40.55591,40.0,1.4657669,-7.951825,-7.692871,10.624023,10.920227,-19.585392,-11.609501,18.843826,7.423012,18.0,-0.5103674,-18.544807,-5.7031326,-18.0
222,-7.4349823,45.55517,13.80098,12.9704895,40.0,-9.416819,-25.996399,18.412537,17.998291,40.0,23.815842,7.6740437,-5.5182037,1.9395676,18.0,-12.000716,24.708664,-2.8067322,-1.038147
223,-1.9471855,10.266029,-0.76978874,-6.1939087,-8.343262,-2.9598236,-15.4038925,-5.6362915,-0.34655762,-1.0172424,2.9215202,10.385139,-13.187149,18.0,-18.0,13.705654,6.8306885,-18.0,18.0
224,9.0613785,23.442713,-6.0090027,-18.545593,-4.618866,-5.1191483,-11.895941,-1.1734314,18.33612,-8.128052,1.4382591,-40.0,-5.70076,-3.8906574,-5.598358,-40.0,-12.525261,-18.0,-18.0
225,-6.6191635,-15.51709,-18.160278,-27.238281,5.019287,5.1601257,-16.19674,4.6020813,24.880066,-2.4474182,3.7672863,-13.370675,-19.150558,-5.175127,-18.0,-15.855044,22.177551,-18.0,-3.7244873
226,5.273628,-49.85157,-28.041252,-39.686157,2.829193,23.768398,43.313034,1.7242432,25.306152,4.4039307,-39.657387,-27.883186,6.5236053,18.0,18.0,25.342167,40.0,12.540329,18.0
227,-4.776413,2.3107333,-61.9993,-38.168213,-40.0,-3.50132,-13.407562,69.135605,36.14801,10.478699,37.732883,40.0,2.5111618,-6.894577,2.9866333,1.4437141,7.0722656,18.0,18.0
228,2.0560532,10.808388,24.27436,-7.5563965,40.0,-8.720146,-8.219025,-31.23175,0.7817383,-4.829651,11.920382,27.884817,-20.529938,-18.0,18.0,-17.812124,-10.798666,18.0,-18.0
229,-14.852919,-50.063396,-26.933731,-23.956787,-40.0,-11.173996,3.957901,119.16685,-126.06122,-40.0,6.7099276,-15.292648,40.0,-1.7184143,-18.0,24.009895,-40.0,18.0,-18.0
230,16.90443,87.35623,62.984283,-22.345825,40.0,55.611977,-200.0,-170.97672,-296.66058,40.0,22.612204,-4.1003494,40.0,-18.0,7.631897,-40.0,13.302952,-18.0,-18.0
231,9.4296,33.308968,48.207397,-6.297119,40.0,-29.392689,-200.0,-200.0,-300.0,20.156067,3.5240517,-3.2477837,40.0,6.3391457,18.0,-4.4626503,-40.0,-6.241893,10.345947
232,1.9629745,36.515854,37.124817,11.028076,30.217499,-4.922184,-200.0,-200.0,-300.0,40.0,-18.771929,-19.191856,-5.8811646,7.0054417,-18.0,-6.9597077,16.137436,0.85676384,-18.0
233,-12.584274,42.320045,-5.3720703,-0.7279053,-10.871674,26.901764,-191.56496,-54.708527,-207.4552,40.0,-6.6975327,-40.0,-13.955826,-18.0,-6.0133667,-40.0,34.951572,18.0,14.306976
234,1.5753355,-0.50183487,-13.943085,-4.9161377,3.2373352,19.022701,-41.443535,-12.53347,-152.76355,40.0,0.72628546,11.770424,-12.565798,1.2473011,11.287628,15.178696,-12.322357,-18.0,1.8321838
235,-10.425369,-6.4445724,-31.505127,10.243652,7.703247,24.288147,-2.851203,17.384537,-107.60666,40.0,29.704971,18.56778,40.0,2.8958552,-14.933746,-9.868362,-17.052704,-1.3267298,-18.0
236,3.729393,-17.623398,46.7547,13.29895,4.0878296,0.86978245,97.95202,-94.00165,-40.50229,40.0,-21.619366,-26.365257,-0.9599533,17.077557,-1.1654968,7.450158,30.922592,18.0,4.205719
237,7.9675064,25.796053,17.331024,21.799194,-5.6679077,9.131088,-41.70896,-7.4421997,16.085968,40.0,-38.81322,-0.67681885,-34.78804,-9.071899,18.0,26.075731,8.306717,17.290375,-18.0
238,-7.218178,-5.9604416,-4.0707397,21.756348,-2.5305786,7.440201,-17.210335,-22.97995,-12.982513,40.0,32.53832,6.940262,0.21875381,-18.0,-0.5515442,-40.0,-4.8849335,-18.0,-3.512329
239,0.42520523,4.9027405,9.658691,21.914185,3.3826294,-3.8382263,-27.648743,4.777298,5.872223,-5.3782654,2.7492828,40.0,30.040934,7.683405,-9.234985,13.883786,10.997154,2.2595673,18.0
240,-13.069029,-20.506355,10.61792,12.725098,4.5646973,-2.347189,17.94841,-11.549622,-13.846313,14.648804,22.38457,40.0,40.0,6.940098,18.0,-3.8001175,-6.791832,-0.19252014,18.0
241,-17.794235,-7.980652,3.1000977,15.211365,-1.41156,-6.6946335,32.308197,-19.247818,-21.384094,5.555786,14.895832,-2.7535439,13.923927,18.0,18.0,3.5173416,0.21688843,-1.9352379,18.0
242,7.453705,10.228516,35.61017,32.88739,9.7560425,14.874802,-9.278545,-43.85028,-30.664185,-10.7034,-29.664484,-13.3632145,-1.0455017,-2.1852417,13.815308,9.282776,-25.46595,7.0179443,-5.364868
243,7.300026,6.6807404,14.539124,25.353333,7.1846924,6.665354,-4.290695,1.286684,-11.342957,-7.161072,-16.420864,-9.284592,-40.0,-11.900049,-18.0,40.0,38.881886,-18.0,2.0820618
244,16.280483,17.924698,32.59729,29.71112,-1.4576721,-6.7743874,23.889244,-54.377735,-40.11267,1.0946655,-39.11869,-16.47905,-40.0,-1.4723148,-8.501282,40.0,2.72513,3.3492918,4.829468
245,17.795135,18.90979,-26.08722,-2.8435059,-4.890808,-5.103348,1.9459839,14.577565,-15.870361,40.0,13.732035,26.896008,5.170105,18.0,18.0,40.0,-23.177334,1.341094,1.1913452
